,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
202688_at,0.003557554435668656,0.00818836422283785,0.027783797032487765,0.016313806507484162,-0.0010744345061915541,-0.006633915021863775,-0.0008823985141389483,0.056702646581237165,0.036160946734190846,-0.025356759857882365
212099_at,-0.025083460138633343,0.011818210652204798,0.03651283065266612,0.005366836067699189,-0.018323971360230246,-0.02149009460482462,-0.039757563578940135,0.004884607007733989,0.011308010889440332,-0.0034745553002460414
200887_s_at,0.029021526358849425,-0.014862601395175229,-0.01804876902355539,0.01181699856868168,-0.006296441501786201,-0.02900529920308122,0.05251497869707546,0.003236286633708128,0.014646401700643661,0.007143738375158468
200795_at,-0.005205696571667843,0.05147956115516856,0.014556893195912097,-0.02278380881733773,0.020515619419968285,-0.010326210126884807,-0.004082133679531457,-0.005052277534856547,0.00017721215293111875,0.00311661357356674
207802_at,0.0008503746311580502,4.838578366974605e-05,-0.0014008951391586732,0.03014391820441191,-0.0018585086239368822,0.014325859593084621,-0.00836238317033464,-0.0071076575701621006,-8.000562917535299e-05,-0.011865603482706572
201666_at,-0.0010986765109587378,-0.006182489624559442,0.020055799100363102,-0.025286389000716038,-0.006302319643637377,-0.015478082079637894,0.02376584198102714,0.03693042691306954,-0.04158957473679708,0.0017383030592854982
208998_at,0.0036258181438949626,0.0024732715219732775,0.003976076802804199,0.020188522954832668,0.008960707476204045,-0.03966277083812323,-0.03712875952516257,0.028541787529930824,0.013078227818752298,-0.03636052231267048
201119_s_at,-0.013889585086935899,-0.015701075993802476,-0.017712934932015797,-0.008346860826401122,-0.03377206945281544,-0.02816591784155903,-0.008898663005872514,-0.03614155232298071,0.037968847695357785,-0.01435058736745935
201422_at,0.03301016419343099,-0.017496324907399614,0.0011917344447748177,-0.01119844142463792,-0.003916371424832346,-0.010638178954177532,0.04271828364357318,0.005877275177784502,0.0192321183127735,-0.00807701633264136
202596_at,-0.017997533119344097,-0.004074770788556746,0.009151471022067119,0.010730800580958788,-0.016441605719482832,-0.027834041608530136,-0.016953245540440542,0.031048935790660908,0.029254066302640075,-0.002783645695203604
200923_at,0.006063004058008641,-0.026604502286655698,0.01440541910662153,0.02370662630506892,-0.018816029381822544,-0.014059627275013658,0.03805595585424118,0.002246715641644636,-0.01193836436526828,0.017312872672269837
209069_s_at,-0.0012963474241562921,-0.026341915669701923,0.01910873936900006,-0.009024375317426168,-0.0265702354005773,-0.010175932253386548,0.01947097007385619,-0.03250582808674091,0.01611120950688561,0.007263699285092452
201059_at,-0.014535625067296758,-0.015371191373491024,-0.010282843413349696,0.027613473457571158,0.010847737470277433,-0.009749168056552788,-0.008155216265569348,-0.01871541192682228,-0.019065617917811657,-0.018409191327274074
201231_s_at,0.019886460067234775,-0.04308556609848955,-0.02207698455118034,-0.02918276571644272,-0.002282358277479819,0.0344600652964223,0.026113780923904498,0.0030258318450890054,0.012508677014461046,0.0032303427319988537
202554_s_at,-0.014978454409431418,0.00823798072310816,0.01571686072188289,0.02313919500013631,-0.017956448824703188,-0.005110510005419172,-0.023571781753988767,-0.043441792553319515,0.011271184631413515,0.00026342054318363994
200718_s_at,-0.025483566582958028,0.008644099537340478,0.0006923178110474973,0.002584262818989815,-0.024588935045004357,-0.05693368333455533,-0.006534080864420127,-0.007247564648968804,0.0343832768582889,0.03819781727980311
200937_s_at,0.003550792300819407,0.03194520944737051,-0.009243316751585798,-0.025639912411002146,-0.004087662973879507,0.04387903216285782,0.0052100468589850535,0.011163804925096357,-0.000868300890104119,0.015053809390502843
209343_at,-0.011415738437331787,-0.011213849094924634,0.01607986329505134,0.013564598510183247,-0.014281155479988967,0.006861692454852761,-0.056730633988834676,-0.01058206809594305,0.01188591892126463,0.01084003716306693
201667_at,-0.02325065323089275,0.00403584170248418,0.02382309461555261,0.010943392431060246,0.004746280144059465,-0.016937991587303858,-0.0018775524572989298,0.007080762130450026,-0.020454480873201977,0.04878788853473856
201131_s_at,-0.008162728833856237,-0.023193811781373443,0.005156026616508796,0.023085250289307087,-0.017035392576610523,-0.032386358736766756,-0.03577962361770395,0.015829544356784547,-0.0037943344250843964,-0.01331496183002122
201690_s_at,-0.017393469785410374,-0.020562790943823295,-0.008996903857114196,0.03564505115540348,-0.00429942552725814,-0.008550237268116432,-0.019352496349323168,-0.04844166011690103,0.031362300516321,0.023655470656518216
217378_x_at,0.031920955511198786,0.008589777322376512,0.011935537099730198,0.032186502013317686,0.006526606903618391,0.022788551969414064,-0.0019411060103605787,-0.01371583981905712,-0.012319223039010464,-0.0018978995378529978
209366_x_at,-0.02035062228888423,0.014755473719120173,0.028391263771234496,0.01004966433667334,-0.027916292458133804,-0.011285370889036743,-0.03539006170744656,-0.00016756502779261941,0.02436996230497957,-0.005070775487398281
201141_at,0.019239533302437505,-0.0059423825398362985,0.008169942729419712,-0.028615491984552457,0.03357161304855065,-0.010514692632806969,0.0125444320533386,-0.012855207501341717,0.009695375410270298,-0.004619908080743125
201994_at,-0.01974292366888828,-0.02161021299031998,-0.0030315349086564593,0.007418267262227095,0.007304436374107606,-0.04534640152889206,-0.02432824685863462,0.013154537771635376,0.016739383035373857,0.023522826883939724
202450_s_at,-0.005145698806238974,0.02070873365563688,0.02810135795418324,-0.052249860036919935,0.04564438489901903,-0.02903388617480098,0.005087793396720563,-0.024715595005983255,-0.0026272635645368104,-0.011646517314104406
200804_at,-0.0184309605109895,-0.0075032431077280744,0.05151977957173361,0.013847812888582663,-0.059433342002268436,-0.011151041255823883,-0.0380222340247742,-0.0031641561468398337,0.010006370300781374,-0.010460918439475945
210149_s_at,-0.011449221880088139,-0.025589930459820904,-0.016920140621673175,0.003342749245924643,-0.027055888335296586,-0.04128824829064021,0.00472932163476375,-0.029781618048908307,0.017245315324736575,-0.03939662690240738
200089_s_at,-0.008224071405839478,0.03430034902951817,-0.02703643969283615,-0.007170820888519062,0.012014064211126597,0.01573030160906732,-0.001620410648637369,0.0021497403196207307,-0.004697542718246581,-0.0033690200837996126
202741_at,-0.008134495506889917,0.008566749316906338,0.015407182298759462,0.032430757055364405,0.005009862792462552,-0.02040519198168656,0.016125781486001384,0.02590526014683491,-0.02520116665325094,-0.027200452223732415
205890_s_at,0.03123158660003206,-0.0032798509578051125,-0.022792558002440347,0.021440668644986387,0.005483965047543657,0.012300412927764797,0.04629969913490157,0.018109350685988176,0.0029687112812203384,0.026821159033791727
210986_s_at,-0.019199305728450782,-0.0006002262368052684,0.0006971429542953474,-0.013168461670548429,0.033002018343827995,-0.02373446307819357,-0.01993394270418641,0.04891825810345986,0.016480244347532882,0.038601075778811667
209875_s_at,-0.0026218253229217483,-0.02937840829046462,0.005324153811679713,-0.013409346328431231,0.0229292417257015,0.010218010076157111,0.03496658972315782,0.005582690817666093,0.006352356767264037,0.005219102352117827
200797_s_at,0.004669708774908102,0.001964635751335877,-0.019910461277564167,-0.010335543519540503,0.014146086938316333,-0.02252534054620987,-0.008700632593892027,0.05310729946297674,0.0004613561596471088,0.009551791472904775
201312_s_at,-0.01845222541211544,0.0291677806352339,0.03564229903999131,0.0047626193797675265,-0.007551791102313298,-0.017159053111255304,-0.013738195786015713,0.022227281785001846,0.02674187361631203,0.032564801207298176
201427_s_at,0.00689733122044795,0.040539340871650585,0.0073151688262987884,0.0090994241893057,0.0016321588525130464,-0.019851384727424204,-0.022788803828653826,-0.0008035011644705553,0.028113397782395064,0.0063253108567069526
200010_at,-0.0007968689182032522,0.03520768832617023,-0.0005496626128168819,-0.04505371648696867,-0.033448871742520814,0.014353930043619892,0.001018933880991198,0.011992223961584524,0.006011992191844853,0.0012381540562019192
200807_s_at,0.004366959582013792,-0.046882498900663296,-0.04274139729136154,-0.0016053858799559531,-0.02728732918203164,-0.005164678030351339,-0.012463244220505666,-0.024579129133124513,0.014239202203958206,0.0014949031920568256
213366_x_at,0.0010238889680977553,-0.029175414273641658,-0.043879537507168276,0.0003627678185210497,-0.0007212960603775835,-0.015014142057400745,-0.0031106214831966854,0.013231773757449512,0.036751321069971254,-0.005315143989962416
214167_s_at,-0.006356506505511519,0.023267577355171244,-0.0016492297010519475,-0.03428798896381238,-0.04880251803290963,0.03416327152518687,-0.016825903369760257,-0.032752103730000696,-0.0021179967653133258,-0.01162151574144932
205849_s_at,-0.010933744799139715,-0.0017961194816176924,-0.03731383188270533,0.00268091503109387,0.0013923257452244158,-0.012088600239053634,0.005281922909480519,-0.06878508809838214,0.04434780470455847,0.016215426092114016
37892_at,-0.012818217124521225,-0.01906766179674591,0.020669577890067858,-0.02130548513576496,0.05901151394276798,-0.02323731322971521,-0.004758961594752146,-0.009521905151814829,-0.038717610111689144,-0.025202290276728326
201812_s_at,-0.012500846496466466,0.027647255926360064,-0.03613026024980187,-0.008270193882214684,-0.0041423215480706575,-0.024116039836725386,-0.005087066516346321,-0.01545498340928953,0.009051355821856502,-0.0059782147021905435
205513_at,-0.00029129934410706035,0.015464972156305785,0.01711841932692023,0.023741550316917562,0.013817802436453877,0.017790752704193974,-0.00327434616155119,0.013784725546182224,0.00044813268134374126,0.006212426950865712
201757_at,-0.0062196113542302795,-0.014219597523948581,-0.0565883484992309,-0.010451202907894776,0.006811157915935164,-0.022095172112855912,-0.017339677677354445,0.01523814955687383,0.0075086705791606685,0.009583884869716449
204533_at,0.0353308243358663,-0.018543121584704027,-0.023779940489825763,0.007168256585167597,0.0027650598164734273,0.009425669539708229,0.05459019243905196,0.016174258452820358,0.026901354875782768,0.022860630117104427
219087_at,-0.019016878727825794,0.023541893862009042,0.03060074816562666,-0.03451868533245556,0.047340419533640876,-0.017626410375493794,-0.008686967637115597,-0.019226466899993338,-0.011309976198940143,-0.0023683044733614615
208949_s_at,-0.0027870932309888193,0.007758019320545857,-0.005669899293766044,-0.035384272398012936,0.020378978494905765,-0.044044792484398285,-0.03666676942725335,0.04801157383347628,-0.007021236837301305,-0.011600663324030166
201004_at,0.024901149241018838,-0.004772982090101568,-0.001970772783847186,0.015771151777592928,-0.026624573403282586,-0.0021524147168720553,-0.010918974807352117,0.025961177876337,-0.023591853955031918,-0.016600773422080637
218101_s_at,-0.010240283283354022,-0.002031899153418741,-0.0007124926405560963,0.00706411462496456,-0.01072566881012305,-0.01905202444484452,-0.01447816175714968,-0.024469522602197938,0.014265461824805592,-0.003010647346740516
200080_s_at,-0.006526039061487638,-0.005669038666777124,0.013395398678288657,0.018310661730091674,0.002274897664649433,0.008771128915720216,-0.027141420156905866,0.013140253019655436,0.03520148566148612,0.05305150334163257
200063_s_at,-0.008657672351012429,0.0021956468296970926,-0.01269674791236717,0.014231718363499844,0.01174933888551979,-0.0026095531837606275,0.01416747752332156,-0.004342949545856547,0.029854168280763742,0.02789603023294429
200974_at,-0.0005958718100681946,0.010264197499771557,0.01017148612089484,-0.04669571058274336,0.04929207148076329,-0.003269512807876251,-0.00773617909360142,0.0013340969582351688,-0.02702331976186458,-0.010307312725405826
208791_at,0.00830552830363917,0.0015751425103336762,0.011766108235336898,0.020165731640983748,-0.018992694105972457,0.023185083408205433,-0.004761287494284503,0.024683427406305105,-0.01556097008875982,-0.0232881080992563
211456_x_at,0.00383570173229319,-0.006025230247250258,-0.04764410802111075,-0.020826779746192882,0.00011791221190004888,-0.002785283415166389,0.007072197668421199,0.0008372166155387505,-0.0074637728308680025,-0.062086932158590166
209066_x_at,-0.010600624786262792,0.0005558554999703076,-0.028354250845460283,0.006453774273939419,0.0025442737464996955,0.0017555708657892907,0.009141465512414968,-0.07425348738760676,0.05459181984491288,0.023935077340467705
218200_s_at,-0.01442632109729833,-0.008923030316721115,-0.0441918643383242,0.001913935856943306,0.0010669747830855736,-0.03464149681342308,-0.004716005067182081,-0.019220124241755898,0.03338482783659286,-0.009840570033928958
201010_s_at,0.005915547700725349,0.04055630697722143,0.019601283436936554,-0.00608885131097433,-0.006643991323163422,-0.007834843366935284,0.001044696315731421,0.027995956564068232,-0.002702495764261804,0.005277031606986864
214243_s_at,-0.0010612931439804665,-0.0007538752620447503,0.011448626824293312,0.02791860995416117,0.008100864804180954,0.027845916070284013,-0.03083511416383122,0.025983718935458627,0.03738013184205174,-0.08613410184979808
221476_s_at,-0.019933025094651058,0.043778792233180285,0.006495599837550827,-0.010797063155884535,-0.02231401937381318,-0.008902773055127086,-0.004249305167859982,-0.009827464766884841,-0.0030877514650083245,-6.89263403964843e-05
200094_s_at,-0.007362054441604403,0.01856117579024612,0.029734245193824702,-0.0206006099312243,-0.03743486630160757,0.05066056206938811,-0.018852841048426033,0.025733177714482372,-0.04316429245260679,-0.003346134751988707
208651_x_at,0.01451260354298787,-0.023073521317576853,0.0015245859034462698,0.006321672685714055,0.011985421359941186,0.045988155073689224,-0.044636619075137295,0.009367215464072084,0.04357438008436974,0.008795640135970817
200983_x_at,0.007405149989382924,-0.012033922344150886,-0.0012162441726618987,-0.0141037205914283,-0.0103655101183447,0.011555775078957973,0.028469627738811162,0.05673237652612364,-0.005755155725409151,0.024017334613575986
217979_at,-0.03174211289512697,-0.0019442545854524102,0.013131765529741072,0.03574782044411922,-0.027913055746271592,-0.03846443123252628,-0.030964835984491547,-0.01786291212930196,0.017875717094239525,-0.023914843679802712
211682_x_at,-0.007287529695149331,0.0034163158660149057,0.02021187407915197,0.03358585455857768,-0.0044268445188277265,0.007865055592512092,0.010101575550704319,0.03348935774124634,0.03633823369054453,-0.06898315382579187
208680_at,0.004963672443916459,-0.03984447055874439,-0.0031553990634759005,-0.016178258621560946,-0.04585418243233061,0.0006928188852101504,-0.02835004721758481,-0.023136573555626292,0.05822158728751335,-0.010118130070092097
212826_s_at,-0.004521557004495703,0.013443318650134421,-0.020134574470115706,-0.027958648829742805,-0.014670910129430044,-0.0015346574633016657,-0.027361135067348916,-0.024107996586422466,-0.023402357297689656,-0.046719593982967614
204806_x_at,0.03764666211626442,-0.011319279256573533,0.0026118360814272094,-0.0014300400633479957,-0.015418858177683582,-0.0008218660986820025,0.07226021222046822,0.028808925451982458,0.010019566404085616,0.009694234787176318
221700_s_at,0.00012626480554640365,0.008385179686637384,-0.04541000750108249,-0.024430300142974534,-0.012510323841190019,-0.016176829166250663,-0.003111567626207711,-0.0021041132427579543,-0.002093247014146504,-0.0018841390290147517
204734_at,0.004149843988507762,0.017171166312293026,-0.0058948984139101926,0.005070605049066909,0.013880499234269964,0.025549857315373282,-0.006133572563940372,-0.012655276953263952,-0.0034770917357669177,0.0402028685602332
211996_s_at,-0.009129435828586139,-0.003917088353145004,-0.0054464036488872025,0.04149010974556317,0.03458155162793988,-0.003541991301130875,0.0018399601853090685,0.009052523223120206,-0.038505570978302456,0.016542770967911846
203786_s_at,-0.0022088811348265867,-0.018617893133418533,-0.023598068951271475,0.01397519881644215,0.002884219197480496,0.020509599315037156,-0.028075227603265022,0.01271425120343004,0.008154279668632178,-0.005043757024971564
203021_at,0.01748759381452363,-0.0120186584826846,-0.015712554606310374,0.01272218626788021,0.020703155412708497,0.038820665535138,-0.01793652639837907,0.05236446491799822,0.009132204557005662,-0.021201101100838234
213399_x_at,0.0003062673911405511,-0.03507208130235504,-0.02625746397455136,0.004603129474127181,-0.019166974370718955,-0.052706023108554566,-0.0147588090064337,0.03231816860129967,-0.012597378947132918,-0.01185462039327762
209026_x_at,0.018441261172213737,-0.051262456907140194,0.0071045875304005515,-0.029849572332217494,-0.02411915076017855,0.03908152336143824,0.015458647703695566,-0.007459761110265568,0.024286499244572927,-0.010871828194235003
215001_s_at,-0.02840707948757988,0.016328801736124336,0.025402877917808927,0.02571830328591252,-0.01588863250470206,-0.03153302250885746,-0.02005491115067728,0.028622855178406622,0.01719236513250734,0.0462446457213773
200943_at,-0.0041619531587380795,-0.004657883164462327,-0.014341780452229818,0.0010969659369036188,-0.005981840198506494,-0.014035299269965726,-0.022169593636858824,0.015185637523856597,0.018837391913578215,0.023387116164021914
217757_at,0.010420297535930528,0.001857888229462473,-0.016299176800895716,-0.016606270936120937,0.021141400243775848,0.019810320171604032,0.009126069433906184,0.029598235043980268,-0.010572461339889904,0.0333775417692791
207816_at,0.008824905615605665,-0.00394366016103148,0.0037317237723929007,0.02934913123393778,0.011324053443166268,0.03673226923243502,-0.006170608434357153,6.804591385990403e-05,-0.008566248658143238,0.002286523986439423
212593_s_at,-0.022237621396901712,0.03262288860456163,0.01081144466766773,0.02356922369398467,-0.013276028461814419,0.016386841700313376,-0.020117557783369957,-0.0030206075320834656,0.004837129380676514,0.04574150788900822
208792_s_at,0.007260361351659864,0.0053239380859543715,0.0028839249679800537,0.025407824627956207,-0.0071496746482491115,0.014005061207284028,-0.00408760913673869,0.0254741413140404,-0.010062783567495912,-0.019548077644005193
214768_x_at,0.034914811960895326,-0.0019915878301050858,0.007216353454418417,0.032838843362672954,0.0008387395477019116,0.01932218125314951,-0.010471032521977865,-0.0127525151746943,-0.00891575552841974,0.015008600801636867
219197_s_at,-0.027632055195312196,0.0180669529582645,0.027917628219276257,0.03822848799433018,-0.016284264786582823,-0.022012799909400263,-0.001603445175396579,0.014661549991264832,0.006253913775209658,0.03651103117286745
200013_at,-0.009875967714405059,0.03143746938043714,-0.012177206555134426,-0.024215950056892137,-0.0241837429182999,0.009644856948115507,-0.0028392356608233733,0.00732901492815844,0.011778505904930094,0.013552563906310646
211600_at,0.00037736089161434397,-0.026760582453107785,0.028016811305397772,0.027645764941493907,-0.0039124412389458345,0.042416899694206166,-0.031011034599217415,-0.006811390954269227,-0.013413088966703268,-0.0028184702029945903
202037_s_at,0.019274168626458817,8.466208365370195e-05,-0.03717549623551165,-0.0026827924248298816,0.022129064263779565,0.0637886750571792,0.006649895652625563,0.03234882425350477,-0.02066443170085985,0.039243230796849556
217720_at,-0.00032798583984853077,-0.030420001294936584,-0.027196295679203994,-0.016660980457433507,-0.030865220058555676,-0.029895035740028716,-0.018667971163766835,-0.01926608600797381,0.0257204096672348,-0.011186792427798796
212859_x_at,0.0010300721721088126,-0.003144558019272006,-0.0340913172513311,-0.008634107540624446,0.0046217037372977615,0.014613213237647827,0.027083672014010383,-0.013852512055402872,-0.010148503500278103,-0.032356817218342444
212130_x_at,-0.013776186049294231,-0.016145148395495898,-0.0017590862768580274,-0.011581798026974642,-0.03447263825976572,-0.023786456521570708,0.02690804244722964,-0.02815872723642787,-0.014819396722177209,0.008700617921012257
211956_s_at,-0.016250057742571846,-0.006067036745536874,0.014194619269194596,-0.016812122415636406,-0.023784987913537444,-0.031015849693652495,0.01588776607471139,-0.027630443605915024,0.00908137560340925,0.015986299007586427
211896_s_at,0.001094553396516052,0.03237923990170566,0.05302073451235123,-0.05061471296212195,0.03330059731992525,0.003944429645381308,-3.586842979008688e-05,-0.033783626892640334,-0.004020363753076134,-0.004905502725630071
211939_x_at,-0.035442129299310565,0.022941960958200877,0.02634563694582074,0.00510840714150057,-0.047881328855014824,-0.03455510983543559,0.0015470180912974625,-0.017720135936488145,0.021982720011021854,0.029837932014160146
201508_at,-0.01677833546586716,0.018036011849223252,0.05532491373484443,-0.011436885123325441,-0.01021365129985503,3.0390220936889493e-05,0.02213350277747732,-0.0075257150713061395,-0.03358675623907733,0.009986625922355422
212227_x_at,-0.010813180272691979,-0.01472602852780107,0.004568952813417984,-0.01700975303555304,-0.0389180909547763,-0.016851612505097424,0.03242253766260681,-0.02809553529727249,-0.012681916041896592,0.0054203549591917985
208517_x_at,-0.030060497351079556,0.02399150226723581,0.0282736129498342,-0.0031738682576962197,-0.056437827126995625,-0.036906484531042345,0.008382539164879344,-0.013567244532484863,0.00786204776238135,0.00885193467960474
211161_s_at,-0.016194450495375427,0.017973399653149074,0.03285069140961527,-0.03582353695499812,0.07024467507127653,-0.020652729774468265,-0.01828970718618577,-0.012798703664632581,-0.007905857728937059,0.009362092840976013
200036_s_at,-0.009633815916669357,0.051288876862856686,-0.02065425185506632,-0.04680715305325929,-0.03083980721302812,0.0011499311704714868,-0.013948812503990975,-0.008332193554852657,0.020616039896415788,0.002463596247026074
201258_at,0.000480429004671711,0.027726189359701482,-0.030250946303963206,-0.03191724682142125,-0.012817193753688604,0.012455499328890637,0.003992948947824885,-0.016916125432769668,0.013811574716215629,0.01247978610910356
206793_at,0.005509176829231649,-0.003842132091597484,0.0003401379770589888,0.029894097699065852,0.009389056786547554,0.023728559892460747,-0.02489591384140893,-0.009057814490923249,0.017911522164028644,-0.0711992422764556
208826_x_at,-0.014093524587677117,0.013832788680189546,-0.019295475184033163,-0.01150072933143325,-0.02290492433373698,-0.013907537174710972,-0.021035566300283675,-0.024755982653893872,0.07088263286375315,-0.027703187685917504
206339_at,-0.0005885604829315741,0.003379791628912942,0.005634430818121857,0.04333411559103774,-0.002849631789024615,-0.021228841827042242,0.01901610457288631,0.04341211887604744,-0.029232903764226437,-0.008392647693055926
41220_at,-0.0011756671718192255,-0.032567051216735435,-0.04350387449479409,0.015523930024053882,0.002681809125406921,-0.04676827097067505,0.0011725981182166957,-0.0006054351416678004,-0.040516882459015156,0.0023070211001298326
209389_x_at,0.005178724641209747,-0.0030267243479626038,-0.009996003387217551,-0.014154302389525862,-0.004533170624341324,0.0018732281547534765,-0.054376797639521676,0.044106102800915814,0.06562966501422145,-0.03146504646793334
208628_s_at,0.02926715279056674,-0.027954426424065176,-0.04130496123011279,-0.03343337878556788,0.0028607201230481725,0.03453136965134883,0.01714061429139718,-0.0027949130003591424,0.03748990044929128,0.00031402043515272476
202021_x_at,-0.013528388738576475,-0.014001006535862191,0.0001553321221316437,-0.011029435344342912,-0.03544834617487858,-0.01691731185867231,0.026290308325659054,-0.03575202085974418,-0.004146956215417446,0.012100475259533597
200872_at,0.014263993401923573,-0.036616522519231635,-0.01956176283907569,-0.044403399004453434,0.030546459449901156,0.003613776998420785,-0.0008337136222218028,0.0068260810103135255,0.019555312710126546,0.003541287827795136
213491_x_at,0.0024390498921241493,-0.038739576850589215,-0.027430037788907857,0.0025580623195770994,-0.020410563879384707,-0.05765159665295362,-0.012617451794405647,0.03515425113302566,-0.019202591169173385,-0.0187741835234098
200651_at,-0.007936895235048308,0.024581345574126407,0.010414533061426565,-0.04033817349808406,-0.053822234937887584,0.030276487694047678,-0.005496027337521531,-0.001028735857922485,-0.013859674804852477,-0.0015260074654353476
200705_s_at,-0.0002512612718366239,0.05234359819945285,-0.030922089946100382,-0.02691096525703499,-0.012872879895086673,0.00995522004940034,0.004814940134865981,0.005481038681081558,0.023812442868091466,-0.0001480793453401705
211714_x_at,0.01890608833539212,-0.06213232467981003,-0.00670789553908656,-0.039145941726371244,-0.01724886183103639,0.02950836707601395,0.010362209982775147,-0.0003285818996239852,0.01727076340738284,-0.0129666285275651
208697_s_at,0.0024303690566626094,-0.006690572418892613,-0.04512164548223691,-0.01845387932432419,-0.003481010723616576,0.028707632453701077,-0.007047327139536438,-0.03213577484234758,0.018379301807287217,0.020359226605561668
217157_x_at,0.01919055085522385,0.007410558141470246,0.008232432363364421,0.03367622383459777,0.009709412419172324,0.02432889123020801,0.003116384878841047,-0.008951505313533501,-0.013805355611384407,-0.004123708488991694
201137_s_at,0.0286004196502376,0.02735153046596192,-0.004727788145839118,-0.007676974304957164,0.007633737358007231,-0.0422119086521024,0.027753666593084182,0.021683503044833945,0.01884479358185438,0.007790196204381364
205044_at,0.024571280981246946,-0.025999390411703825,-0.03266654865878859,0.006227776054841867,0.02766202021103839,0.057767938533621305,0.027978564243841517,0.036142644650147236,0.004482016420368547,0.05600787904111736
212236_x_at,0.006716265414235595,-0.014567717196785101,-0.02108528657483887,-0.009020681042388267,0.04171665384128489,0.0410393794234444,0.0332729825169072,0.015140814440680236,-0.02572153612289799,0.0021361226201537394
211070_x_at,0.009205238644067339,-0.010338887972414166,-0.012960537628167547,-0.017578874524423936,-0.0073337453766263785,-0.010697912248957445,-0.05569975590457071,0.04539499125259209,0.056686356615432844,-0.04439756364291059
217963_s_at,-0.013427216537386282,-0.013744769154963888,-0.020771982202340274,-0.009526236182368534,-0.01226107513593592,-0.01197966626668486,-0.0033277155289279364,0.007891120705607031,0.010834303125108911,0.05101211217313501
215867_x_at,-0.03855408221870079,0.0083030911548367,0.029637979511705034,0.03643567473581396,-0.03881291468078257,-0.031916724408835154,-0.01914487336683152,-0.021051000895084358,-0.0159740904292829,0.04131065329639556
201134_x_at,-0.03281305379307023,0.020467299354846685,-0.016494333838933423,0.015169527575519506,-0.006040571815621196,-0.059161800785967104,-0.010482934009394169,-0.020348167592498755,0.036364889124827396,-0.004739867976458893
212082_s_at,-0.016509045052652865,0.008767117776832707,-0.002442887763377842,-0.011507999105397468,0.026783268112099672,-0.04095970405076138,-0.005497262989462518,-0.016628380576597913,0.029922874996346074,-0.002979789789207242
201022_s_at,-0.039648658224756946,-6.947362092904099e-05,0.014739823179668815,0.0007968376667549321,0.005431130423175017,-0.04058172649332143,-0.017130479620949653,0.015033320872190493,0.04380360493879533,0.01787855860929547
211657_at,-0.006384268206226667,-3.6103832005576525e-05,0.018210544100645296,0.025507091439192546,-0.003621965978987952,-0.024067686668880237,-0.0033953039660086304,0.033095090677906794,0.007076619135906151,-0.09107000225010052
209772_s_at,0.0183562762868336,-0.02796512554921941,0.0002250794649710414,0.008542142438489018,0.008681503871239714,0.049535291467747225,-0.04113394754698137,0.006700541624762789,0.03201679840619749,-0.0018521500649749613
205979_at,-0.012016355466239177,0.018183222718874615,0.0022000183677081263,0.025907742254877693,-0.0021507951328272,0.012039917165532325,0.025734480691812292,0.01834664279994912,0.027454318690659594,-0.05959756069767209
200925_at,-0.0225386679479693,-0.03424848371679142,-0.006275595219224246,0.001525137788068049,-0.05615148325149006,-0.06026400529491947,-0.017295987795182946,-0.05925862144498362,0.012911312735994138,-0.018638274800521066
200016_x_at,-0.024942660179330643,0.02112715743974682,-0.018084892713329147,-0.0038158544776902793,-0.015813650980564864,-0.029195676286143547,0.0019983119648266648,-0.0016293895958900345,2.2384898206435174e-05,0.028027996566287367
217747_s_at,-0.0025666114646089614,0.051165881110416325,-0.0080269320414471,-0.04741380212191344,-0.035753493344251985,0.02096257236553144,-0.005684683612633109,-0.008157217720762102,-0.007483062931375476,-0.007082966246347339
203915_at,0.047683760443149155,0.002855428519558099,-0.011308864944139015,0.01711921918779245,0.00595363591759151,-0.010657780412757922,0.040936559048985265,0.0009714657868773543,0.003431523382508038,-0.0037834619642553124
219762_s_at,-0.007646784782780379,0.03412557666130386,-0.052384965847617516,-0.019733676552218932,0.009152131691934434,0.009410180512362271,0.004412342930184117,0.010510367680339004,-0.01122992913656622,0.0020337648434168056
209118_s_at,-0.012124429312535242,-0.021790024723608577,-0.03626131062951441,-0.014833287958526415,0.036339389627967865,-0.012880918991022363,0.0061286335838259395,-0.007547611406346889,-0.027504648845056358,0.04420788776267772
201315_x_at,-0.0024271023196053413,0.01114289448414144,0.015963178987354176,-0.008802429058830122,-0.01001924890592711,-0.04408468479716139,0.03568609325793184,-0.005572319137454473,-0.010854588391718064,0.016087883207441433
213187_x_at,0.025384762138098756,-0.02280532794139017,0.054330470446429614,-0.05734705822424035,-0.016844755381172208,0.006072935634717253,0.016071547802702056,-0.017210061298181333,0.00023968276247744952,-0.0008079751802270664
200799_at,-0.025427630377745952,-0.03232673803266576,-0.021507857072094818,0.01493025521304453,0.0015219044856862357,-0.04880321589257508,-0.011349048590961785,-0.024649769264178036,-0.015903881137367026,0.020914827383006224
208687_x_at,0.001626436870253716,-0.009862610074322951,0.0017113259021044414,-0.03635764240169204,-0.045105808879787795,-0.0017483392465019502,0.0072819198176273135,-0.05132115180127132,0.09712431921150436,-0.011415024952960163
212218_s_at,-0.00436651842935545,-0.013047321592049075,0.046206467342558157,0.01918449806359006,-0.032344485162823025,0.025612822474623726,-0.04436969821862219,-0.019591836313296376,-0.033209864781404363,-0.02738842242810586
